gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032011	85101.0541720352	1.14267648366973	0.0576977366782109	19.8045287294823	2.72097007175669e-87	5.8408343560329e-83
ENSMUSG00000054423	26411.1966484768	-0.978033414729444	0.0565391116139198	-17.2983512972046	4.8404392650249806e-67	5.19524346315131e-63
ENSMUSG00000083623	7.87146083288638	4.25172694810418	1.0405660345637	4.08597513937393	4.38920782100216e-05	0.314062450285441
ENSMUSG00000072676	4424.59413667545	-0.20186493615011	0.0536594606613346	-3.76196356918599	0.0001685846080246	0.735692030432585
ENSMUSG00000138276	66.2527036656947	0.742814222544092	0.197900122016986	3.75348036662825	0.0001743961975194	0.735692030432585
ENSMUSG00000032517	57.937037233188	-2.23404948690525	0.60184654621679	-3.71199187059973	0.0002056345934312	0.735692030432585
ENSMUSG00000021843	6721.74828012363	0.187286131432061	0.0524927495170106	3.56784762001027	0.0003599257065788	0.969323759274207
ENSMUSG00000055945	17.406643640899	-1.19291924790891	0.334442865564026	-3.56688502204134	0.000361249886993	0.969323759274207
ENSMUSG00000037126	640.56302504721	0.296779466099205	0.0841927621538817	3.52499975659157	0.0004234831805687	0.999958801242727
ENSMUSG00000058626	53.934157621624	-2.85383615176383	0.826139808551734	-3.4544227529318	0.0005514721728839	0.999958801242727
ENSMUSG00000044948	7.57209174276622	-2.28952806369849	0.663595213998651	-3.45018772800122	0.0005601968509013	0.999958801242727
ENSMUSG00000060548	203.585850036501	-0.407149008083987	0.123199325468257	-3.30479900386216	0.0009504453451383	0.999958801242727
ENSMUSG00000023959	317.88968312594	-0.394920413704839	0.12477277268926	-3.16511691768178	0.001550206455122	0.999958801242727
ENSMUSG00000095130	5.11895839631514	4.89581594336687	1.54778103836439	3.16311921519628	0.0015608839860322	0.999958801242727
ENSMUSG00000124790	54.8284649541405	0.732641236704669	0.231966270106674	3.1583955562494	0.0015864014316196	0.999958801242727
ENSMUSG00000130119	638.009134855283	-0.619840260171374	0.198542453481213	-3.12195326139669	0.0017965545790634	0.999958801242727
ENSMUSG00000000823	1426.84721037066	0.121071742633307	0.0388464001943259	3.11667856037252	0.0018290087889988	0.999958801242727
ENSMUSG00000111082	19.6856675433262	0.881617887915693	0.286368335936523	3.07861511655086	0.0020796516577911	0.999958801242727
ENSMUSG00000050394	511.01688974725	0.222826640326975	0.0730576793775636	3.05000983093649	0.0022883387561099	0.999958801242727
ENSMUSG00000023064	116399.424522073	0.118838346962467	0.0391973215102635	3.03179764289125	0.0024310211548073	0.999958801242727
ENSMUSG00000071398	9.80445888014664	-2.25509856843039	0.744201301759713	-3.03022658398751	0.0024437033290608	0.999958801242727
ENSMUSG00000050578	153.771385778647	-4.04796860361383	1.34019919968391	-3.02042308678332	0.0025242180931934	0.999958801242727
ENSMUSG00000031939	393.19737580536	0.220814242687489	0.0732829902340895	3.01317184222611	0.0025853247812353	0.999958801242727
ENSMUSG00000096446	26.9568379234142	-1.21420327853229	0.403960495651137	-3.00574757087358	0.0026492883135199	0.999958801242727
ENSMUSG00000036523	609.98652699694	-0.205739870139439	0.0684870506065153	-3.00406964991812	0.0026639433269472	0.999958801242727
